True_Label,LogisticRegression_conf,LogisticRegression_pred,RidgeClassifier_conf,RidgeClassifier_pred,LinearDiscriminantAnalysis_conf,LinearDiscriminantAnalysis_pred,ShrinkageLDA_conf,ShrinkageLDA_pred,QuadraticDiscriminantAnalysis_conf,QuadraticDiscriminantAnalysis_pred,RegularizedQDA_conf,RegularizedQDA_pred,LinearSVC_conf,LinearSVC_pred,SVC_rbf_conf,SVC_rbf_pred,HingeSGDClassifier_conf,HingeSGDClassifier_pred,LogLossSGDClassifier_conf,LogLossSGDClassifier_pred,PolynomialSGDClassifier_conf,PolynomialSGDClassifier_pred,GaussianNB_conf,GaussianNB_pred,DecisionTreeClassifier_conf,DecisionTreeClassifier_pred,FullDecisionTreeClassifier_conf,FullDecisionTreeClassifier_pred,RandomForestClassifier_conf,RandomForestClassifier_pred,KNeighborsClassifier_conf,KNeighborsClassifier_pred,BaggingClassifier_conf,BaggingClassifier_pred,AdaBoostClassifier_conf,AdaBoostClassifier_pred
Graduate,0.16872631051801312,0,0.22416359901452204,0,0.09330539133343774,0,0.15352976511154748,0,0.0012938871199548395,0,0.023230857720792905,0,0.20909042370233683,0,0.15672501682227466,0,0.24480702957458175,0,0.0003179112170901277,0,0.27148374187487984,0,0.028122670909908568,0,0.2224497366581446,0,0.38833758157015635,0,0.23,0,0.08181473741644527,0,0.14521897959721047,0,0.21484990696518097,0
Graduate,0.5047501711650058,1,0.48750206206554936,0,0.3922523982654087,0,0.31233480512248124,0,0.019503697252080572,0,0.07264980241300371,0,0.45582521627497846,0,0.45210568102082327,0,0.45003062909694364,0,0.005867969676819018,0,0.3074510643095713,0,0.030190762430915456,0,0.2224497366581446,0,0.5302090556538966,1,0.25,0,0.10879412062367226,0,0.1446966643671691,0,0.4373065087733627,0
Graduate,0.003985243678672257,0,0.01675014849493901,0,0.0013215417188159329,0,0.011840529743193495,0,1.84303472931411e-08,0,0.00018739747722467412,0,0.018830237536971595,0,0.0052115525490488744,0,0.04461183709013099,0,1.2077006061872453e-12,0,0.3058448130672662,0,0.0036027474090052384,0,0.2224497366581446,0,0.18089079496135552,0,0.03,0,0.08181473741644527,0,0.06513130325568792,0,0.08929215544499947,0
Graduate,0.8369498791760636,1,0.7468471957825402,1,0.7930221582107156,1,0.537623475169518,1,0.9999999674534736,1,0.9994127681273399,1,0.7323221037346686,1,0.4909529830810733,0,0.5600979113678851,1,0.9900327487316481,1,0.49962708162154534,0,0.9954716379718087,1,0.2224497366581446,0,0.49420727553169036,0,0.51,1,0.19481539603943238,0,0.6151775353742742,1,0.3201643320450377,0
Dropout,0.5544633048181618,1,0.5048832834477147,1,0.41420699298682817,0,0.30571886400460324,0,0.03325431797040411,0,0.0789278596483165,0,0.5042608039090046,1,0.5304588439914302,1,0.4758097029692399,0,0.823327648445956,1,0.3389008091596506,0,0.01898547371037927,0,0.2224497366581446,0,0.2914567218370451,0,0.27,0,0.5892206087143197,1,0.2165048029704788,0,0.37374729925766226,0
Graduate,0.027146292125284188,0,0.06167730830543132,0,0.010558060288164084,0,0.05011320822194587,0,6.016603384845371e-05,0,0.0031857092169383207,0,0.0674385503069472,0,0.006640960624155349,0,0.12803419049141543,0,3.440844753566097e-08,0,0.23510479823875174,0,0.0058645276272700116,0,0.2224497366581446,0,0.18089079496135552,0,0.02,0,0.08181473741644527,0,0.06513130325568792,0,0.11068715382477863,0
Dropout,0.36950810953779745,0,0.4361648663172709,0,0.31303148885489707,0,0.2964950202928136,0,1.3777714056524318e-05,0,0.020844554745645776,0,0.35493082208131965,0,0.5477748314009305,1,0.29760724917247894,0,0.001683996507405583,0,0.26433139952388807,0,0.10207703648103605,0,0.2224497366581446,0,0.47951875971791297,0,0.28,0,0.10879412062367226,0,0.2838945090838375,0,0.13314975964774725,0
Dropout,0.9861838701117869,1,0.8897867701529624,1,0.9417692730782303,1,0.8333683733190017,1,1.0,1,0.9998821783956033,1,0.9376810233607772,1,0.951543877444644,1,0.9322110297981379,1,0.9999999999993829,1,0.5282582326320376,1,0.6431067478841525,1,0.8584911101919378,1,0.716805111408917,1,0.94,1,0.9670866085048704,1,0.9234452372524358,1,0.7860081645115495,1
Graduate,0.036448839483351314,0,0.05143227986869268,0,0.007824568777174634,0,0.042443888022801635,0,0.0003275871115966916,0,0.003013552376976257,0,0.07496648100925422,0,0.011422377603220317,0,0.14284525998978667,0,1.4114467672410314e-07,0,0.2443913090312544,0,0.011219311086854285,0,0.2224497366581446,0,0.18089079496135552,0,0.0,0,0.08181473741644527,0,0.06513130325568792,0,0.15030248579297478,0
Dropout,0.9882762610362474,1,0.8879478624981042,1,0.9450335208286291,1,0.89502434490316,1,1.0,1,0.999999998941556,1,0.9345316188016886,1,0.8528204084042923,1,0.5839841774370778,1,0.9999999999999999,1,0.8226114039352849,1,0.999947212481217,1,0.2224497366581446,0,0.3841038821106492,0,0.5,1,0.8909145536536943,1,0.31608765087348856,0,0.7215900834195134,1
Dropout,0.28137078041703345,0,0.21348247390617078,0,0.08653374645971801,0,0.23430604302312552,0,0.3162391805639985,0,0.06923638900226597,0,0.2588308990073014,0,0.16324053212851933,0,0.38833424884292483,0,0.9999996362273922,1,0.4303697765327971,0,0.5758721476387622,1,0.2224497366581446,0,0.41964312877820714,0,0.41,0,0.2712306013221759,0,0.29382036966427777,0,0.4408809599314033,0
Dropout,0.9407937377439198,1,0.8430941990337496,1,0.8942314080144759,1,0.7556026888606667,1,0.9999828450360474,1,0.9896865896960836,1,0.8585179873569118,1,0.8652067668252423,1,0.6976923060073292,1,0.9999996407179074,1,0.40218468142967845,0,0.9993149845602135,1,0.8584911101919378,1,0.47951875971791297,0,0.67,1,0.9202267902351094,1,0.727641295467446,1,0.6107856803829701,1
Graduate,0.1504007653391517,0,0.20152137869437733,0,0.07806640738522208,0,0.12144469219672915,0,0.0037254872395601117,0,0.027145738816130964,0,0.18628367557475745,0,0.09813075983887071,0,0.25971790649006593,0,0.00525211943154269,0,0.32418038646449265,0,0.02745479771021812,0,0.2224497366581446,0,0.18089079496135552,0,0.08,0,0.10879412062367226,0,0.07321889153268621,0,0.25349630875298035,0
Graduate,0.062216516550837264,0,0.08955443958403378,0,0.019383386976569827,0,0.06999392241022961,0,0.000818877954996516,0,0.011032516164324654,0,0.10789621660316769,0,0.02292449795016625,0,0.16700345016066218,0,3.7475747583837205e-05,0,0.3324126840670093,0,0.015294751020088723,0,0.2224497366581446,0,0.18089079496135552,0,0.05,0,0.08181473741644527,0,0.06513130325568792,0,0.17404113550931635,0
Graduate,0.02448646475501748,0,0.0708860448025576,0,0.013216383922002195,0,0.05413844156569847,0,4.0942938509273616e-07,0,0.0015626817897691535,0,0.06220270437849766,0,0.09224010223349995,0,0.0881933733517887,0,9.053313654305839e-11,0,0.3131005914630573,0,0.014962744198534703,0,0.2224497366581446,0,0.18089079496135552,0,0.04,0,0.11496078124719625,0,0.06513130325568792,0,0.10050339946652212,0
Graduate,0.022624299329153885,0,0.04488422685450324,0,0.0062494532390925395,0,0.03445065716779827,0,8.647241641012081e-08,0,0.00038775637139520854,0,0.06068503582373221,0,0.016936467986067676,0,0.09446606496235158,0,2.704777291029359e-09,0,0.32675853395937804,0,0.008137127022595949,0,0.2224497366581446,0,0.18089079496135552,0,0.06,0,0.08181473741644527,0,0.06513130325568792,0,0.15718899732792357,0
Graduate,0.03692837632819712,0,0.07889423309862038,0,0.01537377301461218,0,0.05775084701211597,0,0.040558587727590564,0,0.08544800218751675,0,0.07980221689730574,0,0.07417381989178261,0,0.12436390889346054,0,2.1836283892184838e-09,0,0.39619523793251704,0,0.027165171110661874,0,0.2224497366581446,0,0.18089079496135552,0,0.05,0,0.08181473741644527,0,0.07251986177952538,0,0.13105969195709996,0
Graduate,0.0050002476320913924,0,0.01986847403213545,0,0.0016956796142646446,0,0.01945878161039638,0,2.9649181324673136e-08,0,0.000208224116477646,0,0.02156459245686797,0,0.011114921981587313,0,0.042289953929998236,0,4.902902528414188e-10,0,0.28603277034871494,0,0.010894653550225019,0,0.2224497366581446,0,0.18089079496135552,0,0.11,0,0.08181473741644527,0,0.1862475844711971,0,0.06199187202784169,0
Graduate,0.0544682417880743,0,0.10696216351956025,0,0.025272134991078943,0,0.07779966943011507,0,0.9555647316806629,1,0.24263235235989836,0,0.0978249808635336,0,0.11062165613853644,0,0.15126951271312888,0,1.0849475762242378e-07,0,0.3330598586036659,0,0.982830192480435,1,0.2224497366581446,0,0.3841038821106492,0,0.58,1,0.6963305689845738,1,0.4862706902969293,0,0.38883080950190657,0
Graduate,0.5711714561709081,1,0.49745712347187043,0,0.39030257437114213,0,0.48105152335610124,0,0.9999997238597879,1,0.9919269960238188,1,0.44276922041023603,0,0.6263326646347168,1,0.1923951681199806,0,0.9999999999780397,1,0.4528096753425963,0,0.9591858152934106,1,0.2224497366581446,0,0.41964312877820714,0,0.51,1,0.3227026360539372,0,0.42012301198121216,0,0.4818706645802095,0
Dropout,0.12815146601941707,0,0.13964715299521788,0,0.04200936330917804,0,0.09125647873727927,0,0.001085398639163524,0,0.009734481309846891,0,0.17618646693704074,0,0.05362416658811628,0,0.22112113118056262,0,0.50066084127022,1,0.24787239524271748,0,0.009335600953551779,0,0.2224497366581446,0,0.18089079496135552,0,0.17,0,0.19150432091794575,0,0.11813298615797843,0,0.20334993644824145,0
Dropout,0.9922476375725579,1,0.9537927451027288,1,0.9857512817718722,1,0.9175588895756855,1,1.0,1,0.9963996752129237,1,0.9531752538056111,1,0.9853233162273309,1,0.8869892624785829,1,0.9999999876468082,1,0.46339527188925766,0,0.7549460459341074,1,0.8584911101919378,1,0.716805111408917,1,0.92,1,0.9670866085048704,1,0.9234452372524358,1,0.8900729620964508,1
Dropout,0.9999108094879113,1,0.9947436575362449,1,0.9996576538294969,1,0.9931440113397277,1,1.0,1,0.9999999620827765,1,0.99601277342753,1,0.9917048245171407,1,0.9931966067682391,1,1.0,1,0.7766291511902024,1,0.9990315150244856,1,0.8584911101919378,1,0.716805111408917,1,0.93,1,0.9670866085048704,1,0.9165444268572276,1,0.958441440318427,1
Graduate,0.012215254305831036,0,0.018127200793375754,0,0.001180877426061322,0,0.01686899780198714,0,0.13239155787545,0,5.0275658311735395e-05,0,0.037586142161456594,0,0.2172359684783562,0,0.05671535536999537,0,0.9999999847613962,1,0.521771961423851,1,0.5041861608244573,1,0.2224497366581446,0,0.2914567218370451,0,0.27,0,0.36486227162246604,0,0.17039270644006846,0,0.08412659371070627,0
Dropout,0.9851304184459413,1,0.88064309681977,1,0.9358714010581957,1,0.8743041225561792,1,1.0,1,0.9999513114377337,1,0.9266786137505356,1,0.8492692315043251,1,0.9493478538430586,1,0.9999999999999749,1,0.314116527820404,0,0.9403870032968662,1,0.8584911101919378,1,0.716805111408917,1,0.8,1,0.9670866085048704,1,0.8602025901119944,1,0.8528495899357699,1
Dropout,0.9998508493111739,1,0.9970418228840663,1,0.9998435686463478,1,0.9960950475068007,1,1.0,1,0.9999966320164477,1,0.9960015394532011,1,0.9982637050496608,1,0.9856865122460059,1,1.0,1,0.7119732509725618,1,0.999318530864818,1,0.8584911101919378,1,0.716805111408917,1,0.92,1,0.9670866085048704,1,0.9046392488309122,1,0.9814819822593919,1
Dropout,0.9074149902615299,1,0.8056543053603228,1,0.8632873641761647,1,0.7692158708754009,1,1.0,1,0.9997337331282072,1,0.7989440573207715,1,0.7402587966089289,1,0.8120119619544146,1,0.005700649669370117,0,0.61432126316576,1,0.9999396144020761,1,0.8584911101919378,1,0.6062391845332276,1,0.7,1,0.42349442469623055,0,0.6848131098645845,1,0.8827825306349455,1
Dropout,0.991863721326022,1,0.973045401768046,1,0.9938577896024846,1,0.9353692170568563,1,0.999999981789465,1,0.982439563678959,1,0.9568378317574314,1,0.9973119928170203,1,0.8698869379508766,1,0.9999995084991176,1,0.6116694861888653,1,0.7244285613290039,1,0.8672938945953641,1,0.7025052567332096,1,0.9,1,0.7848204096700637,1,0.9300823519199483,1,0.9669197678436534,1
Graduate,0.9328814290072047,1,0.8405787158514396,1,0.8889776154555401,1,0.7630172650077456,1,0.9999999837929971,1,0.9985915310496905,1,0.8254334604081638,1,0.44575107792378305,0,0.29549252582633745,0,1.0,1,0.3532313624067636,0,0.9992407739376457,1,0.2224497366581446,0,0.18089079496135552,0,0.49,0,0.21848370412517273,0,0.39524278993877626,0,0.626657433501588,1
Graduate,0.4686814031580183,0,0.5184133725314977,1,0.43910134223290587,0,0.39028920222096186,0,0.9709072887771175,1,0.6074864631920761,1,0.3944496934663405,0,0.32579183866735567,0,0.4472283077094474,0,0.1801066198240021,0,0.35376084497069077,0,0.32594654528302286,0,0.2224497366581446,0,0.2929227039628926,0,0.37,0,0.28914107993138005,0,0.34139870967033625,0,0.5319510520747126,1
Graduate,0.06162055811968925,0,0.10111460890533182,0,0.02109045676410537,0,0.07196179554153626,0,0.00047902850873768603,0,0.0066536932680243506,0,0.11310099020522671,0,0.03264139430199475,0,0.18925758367808432,0,0.0013088848399351871,0,0.2756056791981205,0,0.004229250985813034,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.08434731176393799,0,0.06358358181431882,0,0.14821595296987805,0
Graduate,0.01732080190363583,0,0.0520746509099292,0,0.005753285694701904,0,0.02311411112767514,0,0.9548480289106928,1,0.7217822592139642,1,0.06143638012596828,0,0.5494984370897306,1,0.12814235618340572,0,2.4056946623662867e-07,0,0.6098346966050995,1,0.5244967930770014,1,0.21654958460199883,0,0.2946713125627475,0,0.19,0,0.4920188864083091,0,0.12548024841143804,0,0.10823598891760669,0
Graduate,0.01610257263725734,0,0.050486422689222474,0,0.006788677277042687,0,0.03966364312865789,0,0.0004651660246916113,0,0.003518659721828398,0,0.0549029219324632,0,0.06215081046604944,0,0.08975463561038637,0,3.141990198241018e-06,0,0.36844481432199216,0,0.006211078935118048,0,0.21654958460199883,0,0.19180585079279103,0,0.19,0,0.19898007228507528,0,0.1294134003141699,0,0.12718170316299413,0
Graduate,0.04074747678188484,0,0.07199431968713318,0,0.012173267704633561,0,0.044610668603386694,0,4.202932719925471e-06,0,0.0005888953510299983,0,0.09844635933517462,0,0.048508390904473155,0,0.13081313285018228,0,0.0013167870137787974,0,0.3402493113141149,0,0.002509110528885042,0,0.21654958460199883,0,0.19180585079279103,0,0.13,0,0.3976567570472341,0,0.11493499885504047,0,0.1719575337328251,0
Graduate,0.11453790894251925,0,0.16766431822637823,0,0.0508898787813743,0,0.1161717598920049,0,0.04980557162999628,0,0.3176669690590775,0,0.14549263593356448,0,0.24537103620056108,0,0.2816857274172314,0,6.080651537843096e-09,0,0.16681388081036427,0,0.42812415579333635,0,0.21654958460199883,0,0.38396022305408073,0,0.16,0,0.22512010460007237,0,0.29660225954075614,0,0.15432249084534574,0
Graduate,0.26970294020911967,0,0.2239178947742279,0,0.08309582185256548,0,0.12989709680286143,0,0.00040857405887605603,0,0.011381377514524551,0,0.2788936925105347,0,0.2526883371671475,0,0.3277011389216716,0,0.2867888216155672,0,0.3939052008528472,0,0.027482091333843724,0,0.21654958460199883,0,0.19180585079279103,0,0.2,0,0.2653463895138519,0,0.09392959246887814,0,0.30332272263255877,0
Graduate,0.6424986806915828,1,0.57500171433854,1,0.5000051497470831,1,0.34882713772499796,0,0.01945306577000943,0,0.07663181419044811,0,0.5012254015485312,1,0.34371056009396495,0,0.5177666448120901,1,0.8513748295479295,1,0.3728314895322766,0,0.07399933485484168,0,0.21654958460199883,0,0.49492296522586327,0,0.3,0,0.19461500663160763,0,0.1967330753893825,0,0.4288833585536927,0
Dropout,0.0822769661510423,0,0.1423207558307347,0,0.038020420559155665,0,0.15033850812104632,0,0.8859705730186515,1,0.146651471806443,0,0.14924158424512085,0,0.17821501737413198,0,0.16964893605674838,0,0.02564672409968105,0,0.3052944288227894,0,0.6031171776086486,1,0.21654958460199883,0,0.31248935479712897,0,0.42,0,0.4378830419610137,0,0.3494892205072507,0,0.22733466235054295,0
Graduate,0.15651699100474925,0,0.14308447159022575,0,0.03989487758724375,0,0.12994902907800898,0,0.00021707174087017868,0,9.93732517014016e-06,0,0.1734616860422698,0,0.1898933135207207,0,0.12740135859923982,0,2.2223690209211e-05,0,0.25181630964453483,0,0.3096104038587181,0,0.21654958460199883,0,0.38396022305408073,0,0.4,0,0.19934548529816942,0,0.30300955391848,0,0.3864710776246819,0
Graduate,0.011827603577819201,0,0.028034400718405395,0,0.0027404883274091407,0,0.017839635687851185,0,1.6022033640285168e-05,0,0.0005728174367564174,0,0.040552061362251604,0,0.02711724545547234,0,0.07471181252810613,0,0.00033336292824326375,0,0.3478596863448259,0,0.008606884269645891,0,0.21654958460199883,0,0.19180585079279103,0,0.07,0,0.1994826498817345,0,0.07883132441494267,0,0.10701267187431014,0
Graduate,0.0453890255143391,0,0.07396182963072051,0,0.0123944869899425,0,0.05097782049168886,0,4.1647992817194785e-05,0,0.0024846846175865934,0,0.10264122845929483,0,0.10619924544618611,0,0.08215864355715068,0,0.00832919213998129,0,0.34225886236803194,0,0.041240832140094594,0,0.21654958460199883,0,0.27137399945156887,0,0.32,0,0.3206679298318507,0,0.16988145729818194,0,0.1296440534176629,0
Graduate,0.0814789403919508,0,0.10042849798560723,0,0.020748436162638995,0,0.07402839057289601,0,0.00010874368367954253,0,0.0021884128224859225,0,0.14589408422793948,0,0.029836105628087233,0,0.23256640911718557,0,0.0004155667779779382,0,0.19101216452667752,0,0.010436122077841989,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.08434731176393799,0,0.06358358181431882,0,0.14238853896397388,0
Graduate,0.34594417637671315,0,0.44959275567420054,0,0.3257639642719832,0,0.39259221698032987,0,0.004360499760690368,0,0.9334058634221574,1,0.36238639764212144,0,0.35920420680739884,0,0.285711125415098,0,0.0013485139642669397,0,0.3733557881109769,0,0.5888879438799428,1,0.8672938945953641,1,0.6075091888283751,1,0.46,0,0.2543712141030913,0,0.6949077246038872,1,0.3879820335927441,0
Graduate,0.05028215196415242,0,0.07684105711738876,0,0.013790214830248781,0,0.05266394174270139,0,0.00016758436422783824,0,0.0039563342909709875,0,0.10419385499826714,0,0.03087491172165548,0,0.1718404548019924,0,0.0008535244179712631,0,0.2593593192394915,0,0.004707354398051817,0,0.21654958460199883,0,0.19180585079279103,0,0.01,0,0.08434731176393799,0,0.07228643671884027,0,0.1695225910943475,0
Graduate,0.018089856237071378,0,0.03858754093228127,0,0.0044131537578329105,0,0.02583329872007667,0,1.3148687836735576e-05,0,0.0010022956140116226,0,0.05197680417966917,0,0.029686954631405003,0,0.07102958744735081,0,0.0031860392732856457,0,0.28267219072274447,0,0.02689201708665819,0,0.21654958460199883,0,0.19180585079279103,0,0.14,0,0.14283751959827268,0,0.06997899496373283,0,0.06587915485005487,0
Dropout,0.9997902811077484,1,0.9919483345750612,1,0.9992371284742624,1,0.9789572054487267,1,1.0,1,0.9999573665179673,1,0.9957468982280595,1,0.9981752708068712,1,0.9848193273549526,1,0.9999999999974258,1,0.6879726547918967,1,0.8916201701295896,1,0.8672938945953641,1,0.7025052567332096,1,0.98,1,0.9659051955811078,1,0.9300823519199483,1,0.9846239043969849,1
Dropout,0.7872576393714709,1,0.638470371314352,1,0.6037617810358489,1,0.5624687545265583,1,1.0,1,0.9484315909046936,1,0.7019681045972497,1,0.8556155870932797,1,0.6035875154354,1,0.9999936820962674,1,0.5116681165043377,1,0.9916800191433723,1,0.21654958460199883,0,0.3663700673564035,0,0.49,0,0.19898007228507528,0,0.4905483183430127,0,0.3340588308597984,0
Graduate,0.11733877253319025,0,0.15811216943202666,0,0.04443344491937684,0,0.10442707281313157,0,0.0011492561117174185,0,0.014836549251101196,0,0.17583742670527833,0,0.07559180246926166,0,0.21499182785325663,0,0.00838271689047787,0,0.3209638176699734,0,0.004440241928178665,0,0.21654958460199883,0,0.19180585079279103,0,0.04,0,0.239571770211949,0,0.06358358181431882,0,0.16976045265533582,0
Graduate,0.04561041247316433,0,0.08545337717274182,0,0.01596246454852779,0,0.05923453445103355,0,0.005390733065869773,0,0.01110175420348112,0,0.10173023040727347,0,0.08551031832946925,0,0.14267536650439513,0,0.004580683267207952,0,0.35806334828214315,0,0.3910585630383522,0,0.21654958460199883,0,0.3043920743953028,0,0.27,0,0.08434731176393799,0,0.2852117514787529,0,0.22427327519710313,0
Graduate,0.5626504406794808,1,0.46610878629111907,0,0.32932248311164036,0,0.31541236099360004,0,0.0018387429170116855,0,0.0018132222182507655,0,0.43287087674810804,0,0.3042506307256961,0,0.2507083933909927,0,0.009397348360352997,0,0.2892857684954403,0,0.1660225999576133,0,0.21654958460199883,0,0.19180585079279103,0,0.41,0,0.19934548529816942,0,0.40039681335729754,0,0.38084201295648085,0
Dropout,0.884689631308598,1,0.7845611306947697,1,0.8227820136907208,1,0.690553396890095,1,0.9973236551435808,1,0.796915293877894,1,0.7569837911638596,1,0.9021888971895405,1,0.6671699822894497,1,0.9993461544342552,1,0.5178293408581756,1,0.1672835000866454,0,0.21654958460199883,0,0.6075091888283751,1,0.56,1,0.7041457828877011,1,0.7077370339504245,1,0.5291045521928887,1
